stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
STOP_16978,,Avenida Tláhuac - General M. López,,19.299974882722847,-99.04595375061034,,,0,,0,
STOP_16981,,Avenida Tláhuac - Amado Nervo,,19.300805203369322,-99.05025601387024,,,0,,0,
STOP_16982,,Avenida Tláhuac - Santa Cruz,,19.302374700397102,-99.05389308929443,,,0,,0,
STOP_16983,,Avenida Tláhuac - Porvenir,,19.303083500570768,-99.05580282211304,,,0,,0,
STOP_16984,,Vasconcelos y Veracruz -	Agustín Melgar,,19.41951783073797,-99.1774034500122,,,0,,0,
STOP_16985,,Avenida Tláhuac - Buena Suerte,,19.303761920717573,-99.05768036842346,,,0,,0,
STOP_16988,,Avenida Tláhuac - Cda. Providencia (Walt-Mart),,19.304845361982828,-99.06088829040527,,,0,,0,
STOP_16990,,Avenida Tláhuac - Zacatlán,,19.306526200583523,-99.06600594520569,,,0,,0,
STOP_16991,,Avenida Tláhuac - San Lorenzo,,19.31022195964817,-99.06968593597412,,,0,,0,
STOP_16993,,Avenida Tláhuac - Santa Catarina,,19.314626385329777,-99.07097339630126,,,0,,0,
STOP_16994,,Avenida Tláhuac - Ignacio Zaragoza ,,19.31657036995504,-99.07323718070984,,,0,,0,
STOP_16995,,Carlos A. Vidal - Francisco Villa,,19.29511438465954,-99.00980830192566,,,0,,0,
STOP_16996,,Avenida Tláhuac - Anillo Periférico Canal De Garay,,19.318089091857367,-99.07496452331543,,,0,,0,
STOP_16998,,Carlos A. Vidal - Everardo González,,19.295347286818192,-99.01228666305542,,,0,,0,
STOP_16999,,Avenida Tláhuac - Mieres,,19.319466054184637,-99.07977104187012,,,0,,0,
STOP_17000,,Juan Escutia -	José Vasconcelos,,19.416482262380693,-99.17809009552002,,,0,,0,
STOP_17001,,Carlos A. Vidal - Centro De Salud Dif,,19.29546880085633,-99.01404619216919,,,0,,0,
STOP_17004,,Avenida Tláhuac - San Francisco De Asís,,19.320964500006085,-99.08824682235718,,,0,,0,
STOP_17007,,Paseo Nuevo - Ojo De Agua,,19.292106879185937,-99.01519417762756,,,0,,0,
STOP_17008,,Avenida Tláhuac - Circuito Bahamas 1,,19.321571974127714,-99.09177660942078,,,0,,0,
STOP_17012,,Avenida Tláhuac - Circuito Bahamas 2,,19.322462932087905,-99.09706592559814,,,0,,0,
STOP_17014,,Agustin Melgar - zamora,,19.41876906247728,-99.17672753334045,,,0,,0,
STOP_17015,,Avenida Tláhuac - Bugambilia ,Frente a Salubridad,19.32785919863666,-99.10369634628296,,,0,,0,
STOP_17016,,Avenida Tláhuac - Luis Galvan,,19.328912107912473,-99.10647511482239,,,0,,0,
STOP_17017,,Avenida Tláhuac - Gobernación,,19.3338728391392,-99.10843849182127,,,0,,0,
STOP_17018,,Avenida Tláhuac - Independencia,,19.337456620595184,-99.10871744155884,,,0,,0,
STOP_17019,,CINVESTAV (PTA. DEL ESTACIONAMIENTO),,19.507049309320273,-99.12871599197388,,,0,,0,
STOP_17020,,Calzada Tasqueña - San Francisco,,19.339420580456334,-99.11587357521056,,,0,,0,
STOP_17023,,Calzada Tasqueña - Paseo De Los Jardines,,19.338965024861107,-99.12746071815491,,,0,,0,
STOP_17024,,Calzada Tasqueña - Paseo De La Luz,,19.33919786454639,-99.12804007530211,,,0,,0,
STOP_17025,,Calzada Tasqueña - Cecit 13,,19.339542061733702,-99.1294777393341,,,0,,0,
STOP_17026,,Calzada Tasqueña - Cerro Tres Marías,,19.34042279829105,-99.1326320171356,,,0,,0,
STOP_17027,,Calzada Tasqueña - Cerro De La Estrella,,19.341030200044784,-99.13465976715088,,,0,,0,
STOP_17029,,Cetram Metro Tasqueña - Anden A,,19.344644193746387,-99.13891911506653,,,0,,0,
STOP_17031,,General Pedro Antonio De Los Santos - Gobernador José María Tornel,,19.41150380755786,-99.1826283931732,,,0,,0,
STOP_17032,,Avenida Tláhuac - Camino Real,,19.297858558603526,-99.0217387676239,,,0,,0,
STOP_17033,,Fortuna - Frente Clínica 41 del IMSS,,19.48390909855209,-99.13167715072632,,,0,,0,
STOP_17034,,General Pedro Antonio De Los Santos - Gobernador  Ignacio Escutia,,19.40966214539953,-99.18354034423828,,,0,,0,
STOP_17035,,Fortuna - Avenida Insurgentes Norte Clínica 24,,19.482027799663033,-99.12901639938354,,,0,,0,
STOP_17036,,Progreso - Avenida Revolución,,19.406302576087352,-99.1845166683197,,,0,,0,
STOP_17037,,Avenida Tláhuac - Aurex,,19.297969944765924,-99.02641654014586,,,0,,0,
STOP_17038,,Avenida Revolución - José Martí,,19.403367955747605,-99.18476343154906,,,0,,0,
STOP_17039,,Prolongación División Del Norte - Ramírez Del Castillo,,19.256225205817785,-99.10719394683838,,,0,,0,
STOP_17040,,Avenida Revolución - José María Vigil,,19.401485723109992,-99.18485999107361,,,0,,0,
STOP_17041,,Av. Insurgentes - C.C. Potrero,,19.47747617970474,-99.13275003433228,,,0,,0,
STOP_17044,,Avenida Revolución - 11 De Abril,,19.39595021384432,-99.18545007705688,,,0,,0,
STOP_17054,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Cafetales,,19.28804615280941,-99.11722540855408,,,0,,0,
STOP_17056,,Avenida Revolución - Héroes De Padierna,,19.398510536784364,-99.1851282119751,,,0,,0,
STOP_17060,,Anillo Periférico Canal de Garay - Canal De Cuemanco,,19.292785344843935,-99.10618543624878,,,0,,0,
STOP_17064,,Anillo Periférico Canal de Garay - Canal Nacional,,19.294395423731174,-99.10250544548035,,,0,,0,
STOP_17074,,Anillo Periférico Canal de Garay - Parque Ecológico Xochimilco I,,19.29762566001898,-99.09382581710815,,,0,,0,
STOP_17075,,Anillo Periférico Canal de Garay - Parque Ecológico Xochimilco II,,19.30164564558591,-99.08907294273376,,,0,,0,
STOP_17076,,Anillo Periférico Canal de Garay - Canal De Chalco,,19.304015061842584,-99.0872061252594,,,0,,0,
STOP_17077,,Avenida Revolución - Calle 2,,19.39523169700595,-99.18551445007324,,,0,,0,
STOP_17078,,Anillo Periférico Canal de Garay - Calle 20,,19.307255233641797,-99.08455610275269,,,0,,0,
STOP_17079,,Anillo Periférico Canal de Garay - Lerdo De Tejada,,19.3123887494086,-99.08040404319763,,,0,,0,
STOP_17080,,Avenida Revolución - Calle 4,,19.39413873573244,-99.18564319610596,,,0,,0,
STOP_17081,,Anillo Periférico Canal de Garay - Jacarandas,,19.314778259961116,-99.0777862071991,,,0,,0,
STOP_17082,,Avenida Tlahuac,,19.315689504786086,-99.07711029052734,,,0,,0,
STOP_17083,,Avenida Revolución - Calle 10,,19.39070800405927,-99.18604016304016,,,0,,0,
STOP_17084,,Avenida Revolución - Calle 22 ,,19.387418886632144,-99.18641567230225,,,0,,0,
STOP_17085,,Anillo Periférico Canal de Garay - Reforma,,19.322462932087905,-99.07225012779236,,,0,,0,
STOP_17086,,Anillo Periférico Canal de Garay - CRIT (Teleton),,19.324467569736512,-99.07109141349792,,,0,,0,
STOP_17087,,Avenida Tláhuac - 16 De Septiembre,,19.296937088351964,-99.0328001976013,,,0,,0,
STOP_17088,,Avenida Revolución - Metro San Antonio,,19.384473805105923,-99.18672680854797,,,0,,0,
STOP_17089,,CRIT (Teleton),,19.324649808303196,-99.07045841217041,,,0,,0,
STOP_17091,,Anillo Periférico Canal de Garay - Reforma,,19.32523702007976,-99.07002925872803,,,0,,0,
STOP_17092,,Anillo Periférico Canal de Garay - Bilbao,,19.326381064548475,-99.0690529346466,,,0,,0,
STOP_17093,,Avenida Revolución - Rembrandt,,19.381164320041062,-99.187091588974,,,0,,0,
STOP_17095,,Avenida Revolución - Murillo,,19.37905916916552,-99.18734908103943,,,0,,0,
STOP_17096,,Teófilo Nore - Rodrigo Valdez,,19.293180271320043,-99.03974175453186,,,0,,0,
STOP_17097,,Magdaleno Ita - Teófilo Nore,,19.29302837663431,-99.03797149658203,,,0,,0,
STOP_17098,,Avenida Revolución - Andrea Del Sarto,,19.37652890374609,-99.18769240379333,,,0,,0,
STOP_17100,,Avenida Tláhuac - Magdaleno Ita,,19.296015612911475,-99.03785347938538,,,0,,0,
STOP_17101,,Avenida Revolución - Tiziano,,19.373209135912603,-99.18805718421936,,,0,,0,
STOP_17102,,Anillo Periférico Canal de Garay - Río Miramontes/CRIT Teleton,,19.328284412814995,-99.06756162643433,,,0,,0,
STOP_17105,,Anillo Periférico Canal de Garay - Río Panuco,,19.330936914367136,-99.06550168991089,,,0,,0,
STOP_17106,,Avenida Revolución - La Castañeda,,19.371053274845707,-99.18831467628479,,,0,,0,
STOP_17107,,Avenida Revolución - Miguel Cabrera,,19.369443951514207,-99.18850779533385,,,0,,0,
STOP_17108,,Anillo Periférico Canal de Garay - San Nicolas,,19.333741229848357,-99.06418204307556,,,0,,0,
STOP_17109,,Teófilo Nore - Guillermo Prieto,,19.29328153436556,-99.04120087623595,,,0,,0,
STOP_17110,,Avenida Instituto Politécnico Nacional - Poniente 112,,19.476130898653587,-99.13656949996948,,,0,,0,
STOP_17111,,Anillo Periférico Canal de Garay - Lluvia,,19.341566736380596,-99.06256198883057,,,0,,0,
STOP_17112,,Avenida Revolución - Merced Gómez,,19.366184770051998,-99.188894033432,,,0,,0,
STOP_17113,,Anillo Periférico Canal de Garay - Cándido Aguilar,,19.34877437426959,-99.06010508537292,,,0,,0,
STOP_17114,,Anillo Periférico Canal de Garay - Revolución Social,,19.352914572855774,-99.05910730361937,,,0,,0,
STOP_17115,,Anillo Periférico Canal de Garay - Calle 3,,19.355880469591455,-99.05842065811157,,,0,,0,
STOP_17116,,Anillo Periférico Canal de Garay - Antonio Díaz Soto Y Gama,,19.358977901440383,-99.05769109725952,,,0,,0,
STOP_17117,,Anillo Periférico Canal de Garay - Eje 6 Sur Luis Méndez,,19.36272308359609,-99.05680060386658,,,0,,0,
STOP_17118,,Anillo Periférico Canal de Garay - Michoacan,,19.371215218451816,-99.05760526657104,,,0,,0,
STOP_17119,,Anillo Periférico Canal de Garay - Price Shoes,,19.37283464566156,-99.05814170837401,,,0,,0,
STOP_17121,,Anillo Periférico Canal de Garay - Leyes De Reforma,,19.37599248242818,-99.05909657478333,,,0,,0,
STOP_17123,,Guillermo Prieto - José Tartini/Agustin Romero,,19.287003107082512,-99.04031038284302,,,0,,0,
STOP_17124,,Guillermo Prieto - La Turba,,19.28517016596943,-99.04003143310545,,,0,,0,
STOP_17125,,Anillo Periférico Canal de Garay - Canal Tezontle Marina,,19.38205495260528,-99.06063079833984,,,0,,0,
STOP_17128,,Anillo Periférico Canal de Garay - Universidad,,19.38569839873944,-99.06029820442198,,,0,,0,
STOP_17131,,Anillo Periférico Canal de Garay - Constitución De Apatzingan,,19.389382244721485,-99.05966520309448,,,0,,0,
STOP_17134,,Anillo Periférico Canal de Garay - Puente Peatonal Zaragoza,,19.39523169700596,-99.05853867530823,,,0,,0,
STOP_17137,,Anillo Periférico Canal de Garay - Guadalupe Victoria,,19.402598874075363,-99.057776927948,,,0,,0,
STOP_17142,,Anillo Periférico Canal de Garay - Oaxaca,,19.406525200297253,-99.05735850334167,,,0,,0,
STOP_17146,,Anillo Periférico Canal de Garay - Avenida Norte,,19.409206786155146,-99.05702590942383,,,0,,0,
STOP_17147,,Avenida Revolución - Juan Tinoco,,19.36475759243627,-99.18904423713684,,,0,,0,
STOP_17148,,Anillo Periférico Canal de Garay - Pantitlán,,19.411989517178473,-99.05672550201416,,,0,,0,
STOP_17149,,Anillo Periférico Canal de Garay - Pirules,,19.41550074981683,-99.05636072158813,,,0,,0,
STOP_17150,,Anillo Periférico Canal de Garay - Valle De Bravo,,19.419153565528536,-99.05600666999815,,,0,,0,
STOP_17153,,Anillo Periférico Canal de Garay - Chimalhuacan,,19.42171352317951,-99.05569553375244,,,0,,0,
STOP_17155,,Anillo Periférico Canal de Garay - Cuarta Avenida,,19.426084582944313,-99.05381798744202,,,0,,0,
STOP_17158,,Anillo Periférico Canal de Garay - Bordo De Xochiaca,,19.429565157540974,-99.05220866203308,,,0,,0,
STOP_17160,,Anillo Periférico Canal de Garay - 1ra. Avenida,,19.430728705090086,-99.05319571495056,,,0,,0,
STOP_17161,,Avenida Instituto Politécnico Nacional - Poniente 116,,19.477587443050908,-99.13617253303528,,,0,,0,
STOP_17162,,Avenida Instituto Politécnico Nacional - José Urbano Fonseca,,19.48076347361538,-99.13537859916687,,,0,,0,
STOP_17163,,Terminal Alameda Oriente,,19.430516231811872,-99.05362486839294,,,0,,0,
STOP_17164,,Avenida Instituto Politécnico Nacional - Fortuna,,19.484960998082148,-99.13454174995422,,,0,,0,
STOP_17167,,Avenida Instituto Politécnico Nacional - Buenavista,,19.49420528270497,-99.1327929496765,,,0,,0,
STOP_17169,,Avenida Instituto Politécnico Nacional - Frente Dominos,,19.496622464808397,-99.13234233856201,,,0,,0,
STOP_17172,,Avenida Revolución - Sofía,,19.357611394641136,-99.18982744216919,,,0,,0,
STOP_17173,,La Turba - Huachinango,,19.29160055969829,-99.05831336975098,,,0,,0,
STOP_17174,,Avenida Revolución - Alfonso Caso,,19.359554867539796,-99.189612865448,,,0,,0,
STOP_17176,,Avenida Revolución - Tlacopac,,19.354129281111017,-99.19025659561157,,,0,,0,
STOP_17177,,La Turba - Piraña,,19.29384860626262,-99.06153202056885,,,0,,0,
STOP_17178,,Avenida Revolución - María Luisa,,19.351345561305607,-99.19054627418518,,,0,,0,
STOP_17179,,Avenida Revolución - Camino Al Desierto De Los Leones,,19.348693391342536,-99.19073939323425,,,0,,0,
STOP_17182,,Avenida Revolución - Altavista,,19.348065772295126,-99.19054627418518,,,0,,0,
STOP_17185,,Avenida Revolución - Dr. Gálvez,,19.343884958011866,-99.19048190116881,,,0,,0,
STOP_17186,,Avenida Instituto Politécnico Nacional - Lindavista,,19.498513707638438,-99.13196682929991,,,0,,0,
STOP_17187,,Avenida Revolución - Rey Cuauhtémoc,,19.34231585963513,-99.19090032577515,,,0,,0,
STOP_17188,,Avenida Instituto Politécnico Nacional - Sierra Vista,,19.50145672069905,-99.13138747215271,,,0,,0,
STOP_17189,,Avenida Instituto Politécnico Nacional - Frente Escuela Cenac,,19.497704622502056,-99.1321277618408,,,0,,0,
STOP_17190,,Avenida Revolución - Altamirano,,19.339967245492577,-99.19171571731567,,,0,,0,
STOP_17192,,Avenida Instituto Politécnico Nacional - Ticomán,,19.505754839459648,-99.12946701049805,,,0,,0,
STOP_17194,,Avenida Instituto Politécnico Nacional - Huanuco,,19.50716055234051,-99.12822246551514,,,0,,0,
STOP_17195,,Avenida Instituto Politécnico Nacional - Paranagua,,19.50969889500895,-99.12564754486084,,,0,,0,
STOP_17196,,Avenida Instituto Politécnico Nacional - Acueducto,,19.510902318447222,-99.12440299987793,,,0,,0,
STOP_17197,,"Eje 10 Sur Río Magdalena - Clinicas 4, 8 Del IMSS",,19.33680871112856,-99.19920444488524,,,0,,0,
STOP_17199,,Avenida Paseo Del Pedregal - Crater,,19.330329475066282,-99.20024514198303,,,0,,0,
STOP_17201,,Avenida Paseo Del Pedregal - Cascada,,19.326391188800052,-99.19901132583618,,,0,,0,
STOP_17202,,Canal De Chalco - Piraña ,,19.284815727475184,-99.06895637512207,,,0,,0,
STOP_17203,,Avenida Paseo Del Pedregal - Cañada,,19.32316152072709,-99.20064210891724,,,0,,0,
STOP_17204,,Avenida Paseo Del Pedregal - Farallon,,19.320843004910785,-99.20156478881836,,,0,,0,
STOP_17205,,Avenida Paseo Del Pedregal - Risco,,19.318737075574102,-99.20203685760498,,,0,,0,
STOP_17207,,Avenida Paseo Del Pedregal - Lava,,19.31683361609576,-99.202401638031,,,0,,0,
STOP_17208,,Avenida Paseo Del Pedregal - Lluvia,,19.31488963460109,-99.20265913009644,,,0,,0,
STOP_17209,,Avenida Paseo Del Pedregal - Agua,,19.313046880799877,-99.20293807983398,,,0,,0,
STOP_17211,,Avenida Paseo Del Pedregal - Camino A Santa Teresa,,19.309037300769475,-99.20460104942322,,,0,,0,
STOP_17212,,Avenida Paseo Del Pedregal - Boulevard De La Luz,,19.307326111682475,-99.20589923858643,,,0,,0,
STOP_17214,,Acueducto - Puerto Baracoa,La calle se llama Viña del Mar,19.50703919631464,-99.12238597869873,,,0,,0,
STOP_17215,,Carretera Picacho Ajusco - Anillo Periférico Boulevard Adolfo López Mateos,,19.30525038491203,-99.20607089996338,,,0,,0,
STOP_17217,,Carretera Picacho Ajusco - Colegio De México,,19.303316391386087,-99.20698285102844,,,0,,0,
STOP_17220,,Acueducto - La Rioja,,19.504591830359225,-99.1224181652069,,,0,,0,
STOP_17221,,Carretera Picacho Ajusco - Chedraui,,19.296926962276427,-99.21373128890991,,,0,,0,
STOP_17222,,Carretera Picacho Ajusco - Six Flags,,19.295104258471213,-99.21497583389281,,,0,,0,
STOP_17223,,Acueducto - Cartagena Del Sur,,19.50558291690195,-99.12216067314148,,,0,,0,
STOP_17226,,Carretera Picacho Ajusco - Sinanche,,19.29372709102151,-99.21599507331848,,,0,,0,
STOP_17227,,Carretera Picacho Ajusco - Acanceh,,19.290962594913957,-99.2171537876129,,,0,,0,
STOP_17228,,Carretera Picacho Ajusco - Tizimin,,19.289747417017892,-99.21756148338318,,,0,,0,
STOP_17230,,Canal De Chalco - Anillo Periférico Canal De Garay,,19.30412644381348,-99.08691644668579,,,0,,0,
STOP_17232,,Canal De Chalco - Calle 2,,19.30346827652178,-99.08599376678467,,,0,,0,
STOP_17233,,Acueducto - Aracazu,,19.50886964003297,-99.12315845489502,,,0,,0,
STOP_17234,,Acueducto - Acoyapa Frente al Registro Civil 23,,19.509486525237232,-99.1234803199768,,,0,,0,
STOP_17235,,Acueducto - Vidrio Plano,,19.51320801228476,-99.12405967712402,,,0,,0,
STOP_17236,,Acueducto - La Presa,,19.5192855827615,-99.12436008453369,,,0,,0,
STOP_17237,,Anillo Periférico Canal de Garay - Cruz Roja De Cuemanco,,19.29410176272517,-99.10459756851196,,,0,,0,
STOP_17238,,Anillo Periférico Canal de Garay - Sauzales,,19.2916613181195,-99.11034822463989,,,0,,0,
STOP_17240,,Acoxpa - La Garita,,19.290952468468767,-99.12025094032288,,,0,,0,
STOP_17242,,Acoxpa - Plaza Coapa,,19.293656207089185,-99.12726759910583,,,0,,0,
STOP_17243,,Acoxpa - División Del Norte,,19.295296655942327,-99.1311514377594,,,0,,0,
STOP_17244,,Acoxpa - Calzada Guadalupe,,19.296562423139484,-99.13450956344604,,,0,,0,
STOP_17245,,Cerro Del Chiquihuite - Cierre De Circuito San Juan,,19.520751850906464,-99.12925243377686,,,0,,0,
STOP_17246,,Acoxpa - Las Torres,,19.297929440715635,-99.13872599601746,,,0,,0,
STOP_17247,,Acoxpa - El Bordo,,19.299671105823727,-99.14235234260559,,,0,,0,
STOP_17255,,Estadio Azteca - Las Flores,,19.30439983560232,-99.1486930847168,,,0,,0,
STOP_17279,,Avenida Santa Úrsula - San Pascacio,,19.31072822150866,-99.15882110595703,,,0,,0,
STOP_17284,,Avenida Santa Úrsula - San Guillermo,,19.311801491468984,-99.16221141815186,,,0,,0,
STOP_17289,,Aztecas - Felipe Madrigal,,19.3124900005643,-99.17063355445862,,,0,,0,
STOP_17290,,Terminal Cetram Metro Universidad - Anden B,,19.32364749367108,-99.17366981506348,,,0,,0,
STOP_17291,,Aztecas - Tlatecuhtli,,19.31272287798448,-99.16905641555786,,,0,,0,
STOP_17292,,Aztecas - Rey Topitzin ,,19.314231510627973,-99.1675865650177,,,0,,0,
STOP_17293,,Rey Papatzin - Mixtecas,,19.313168381690126,-99.16620254516602,,,0,,0,
STOP_17295,,Rey Papatzin - Chichimecas,,19.31261150186839,-99.16547298431396,,,0,,0,
STOP_17296,,Rey Papatzini - Coras,,19.311720490208323,-99.16392803192139,,,0,,0,
STOP_17298,,Santa Úrsula - San Gabino,,19.311295232931535,-99.16061282157898,,,0,,0,
STOP_17299,,Tizimin - Izamal,,19.289170204357315,-99.22284007072449,,,0,,0,
STOP_17300,,Hopelchén - Halacho,,19.28763096064624,-99.22339797019957,,,0,,0,
STOP_17301,,Hopelchén - Tenozique,,19.28623347684892,-99.22327995300293,,,0,,0,
STOP_17302,,Hopelchén - Homun,,19.2848764884144,-99.22315120697021,,,0,,0,
STOP_17306,,Santa Úrsula - San Ricardo,,19.3101915838867,-99.15714740753174,,,0,,0,
STOP_17307,,Yobain - Piste,,19.284005579464626,-99.22374129295349,,,0,,0,
STOP_17308,,Tekal - Becal,,19.283276442828285,-99.2249321937561,,,0,,0,
STOP_17309,,Tekal - Tekax,,19.283205554371047,-99.22619819641112,,,0,,0,
STOP_17310,,Tekal - Seye,,19.28311441202378,-99.22879457473753,,,0,,0,
STOP_17311,,Santa Úrsula - San Federico,,19.30977644791435,-99.15572047233582,,,0,,0,
STOP_17312,,Santa Úrsula - Santo Tómas,,19.30919930590904,-99.15401458740234,,,0,,0,
STOP_17313,,Tekal - Chicoasén,,19.283043523496406,-99.22950267791748,,,0,,0,
STOP_17314,,Santa Úrsula - San Cástulo,,19.308429780066714,-99.15179371833801,,,0,,0,
STOP_17315,,Tekal - Sudzal,,19.282840984677648,-99.23149824142456,,,0,,0,
STOP_17318,,Tekal - av. 35,,19.282830857730147,-99.23267841339111,,,0,,0,
STOP_17378,,Eje Central Lázaro Cárdenas - Poniente 116 Frente a Central Camionera,,19.479094548120777,-99.14109706878662,,,0,,0,
STOP_17384,,Eje Central Lázaro Cárdenas - Metro La Raza,,19.470557472446743,-99.13734197616577,,,0,,0,
STOP_17393,,Eje Central Lázaro Cárdenas - Avenida Río Consulado,,19.465014201456082,-99.13317918777466,,,0,,0,
STOP_17422,,Avenida Río Consulado - Misterios,,19.462970831121645,-99.13056135177612,,,0,,0,
STOP_17428,,Misterios - Beethoven,,19.45939992905954,-99.12845849990845,,,0,,0,
STOP_17431,,Misterios - Juventino Rosas,,19.45733625575401,-99.12918806076048,,,0,,0,
STOP_17440,,Misterios - Calzada De La Ronda,,19.454129417188373,-99.1306471824646,,,0,,0,
STOP_17441,,Misterios - Frente al Teatro Antonio Caso,,19.450598786581576,-99.13293242454527,,,0,,0,
STOP_17443,,Misterios - Degollado,,19.44483226192477,-99.13861870765686,,,0,,0,
STOP_17444,,Misterios - Pedro Moreno,,19.441200257894092,-99.1426634788513,,,0,,0,
STOP_17445,,"Cierre de Circuito,Valerio Trujano - Avenida Hidalgo",,19.437021835187757,-99.144047498703,,,0,,0,
STOP_17485,,Paseo De La Reforma Norte - Eje 1 Norte Mosqueta,,19.443466476071954,-99.13958430290222,,,0,,0,
STOP_17487,,Paseo De La Reforma Norte - Manuel González,,19.452794058773435,-99.13091540336609,,,0,,0,
STOP_17488,,Calzada De Guadalupe - Juventino Rosas,,19.456810217182046,-99.12816882133484,,,0,,0,
STOP_17489,,San Benjamín - San Jorge,,19.306667957266043,-99.15174007415771,,,0,,0,
STOP_17490,,Avenida Río Consulado - Misterios,,19.461908673002874,-99.12744998931885,,,0,,0,
STOP_17491,,Avenida Río Consulado - Misterios,,19.463426039613882,-99.13034677505493,,,0,,0,
STOP_17492,,Eje Central Lázaro Cárdenas - Ahuehuetes,,19.493831071369833,-99.1461181640625,,,0,,0,
STOP_17494,,Luis Espinoza - Temoluco,,19.527870646452225,-99.15696501731871,,,0,,0,
STOP_17496,,Metro Santa Martha,,19.35950425656012,-98.99516344070435,,,0,,0,
STOP_17538,,Acoxpa - Retorno 2 Acoxpa,,19.29913443192358,-99.14190173149109,,,0,,0,
STOP_17555,,Acoxpa - San Juan De Dios,,19.295772585556982,-99.13341522216797,,,0,,0,
STOP_17591,,Chamilta - Potrero,,19.5403378947223,-99.14036750793456,,,0,,0,
STOP_17598,,Terminal Metro Zapata,,19.371154489618377,-99.16438937187195,,,0,,0,
STOP_17607,,Terminal Centro Comercial Santa Fé,Prolongación Vasco De Quiroga - Juan Salvador Agraz,19.360951724378936,-99.27978873252869,,,0,,0,
STOP_17609,,Prolongación Vasco De Quiroga - Liverpool,,19.362318203185968,-99.27548646926878,,,0,,0,
STOP_17617,,Calzada Ermita Iztapalapa - Plutarco Elías Calles,,19.359564989733844,-99.13908004760742,,,0,,0,
STOP_17620,,Calzada Ermita Iztapalapa - Miravalle,,19.359767433482887,-99.14063572883606,,,0,,0,
STOP_17623,,Eje 8 Popocatépetl - Alhambra,,19.360374763221976,-99.14490580558777,,,0,,0,
STOP_17625,,Eje 8 Popocatépetl - Canarias,,19.36084038115675,-99.14812445640564,,,0,,0,
STOP_17628,,Eje 8 Popocatépetl - Eje Central Lázaro Cárdenas,,19.361336364016044,-99.15124654769897,,,0,,0,
STOP_17630,,Eje 8 Popocatépetl - Tokio,,19.36172100274579,-99.15382146835326,,,0,,0,
STOP_17631,,Eje 8 Popocatépetl - Pirineos,,19.362773693576653,-99.15824174880981,,,0,,0,
STOP_17632,,Eje 8 Popocatépetl - Uxmal,,19.363623938901235,-99.16006565093993,,,0,,0,
STOP_17633,,Eje 8 Popocatépetl - Cuauhtémoc,,19.36467661744521,-99.16257619857788,,,0,,0,
STOP_17635,,Eje 8 Popocatépetl - Avenida Universidad,,19.36629610962427,-99.16735053062439,,,0,,0,
STOP_17636,,Eje 8 Popocatépetl - Plaza Universidad,,19.36802692410357,-99.16640639305115,,,0,,0,
STOP_17638,,Felix Cuevas  - Avenida Universidad,,19.37040549881194,-99.16492581367493,,,0,,0,
STOP_17654,,Avenida Azcapotzalco - Nilo,,19.467644244174245,-99.18753147125244,,,0,,0,
STOP_17655,,Calzada Tasqueña - Cerro Macuiltepec,,19.340827733044655,-99.13617253303528,,,0,,0,
STOP_17657,,Calzada Tasqueña - Refinería Azcapotzalco,,19.34062526579343,-99.13458466529845,,,0,,0,
STOP_17658,,San Lorenzo - Cuauhtémoc,,19.37209578399344,-99.16105270385741,,,0,,0,
STOP_17659,,Calzada Tasqueña - Petróleos Mexicanos,,19.3402102071433,-99.1329538822174,,,0,,0,
STOP_17661,,Calzada Tasqueña - Castellanos Quinto,,19.339420580456334,-99.1300892829895,,,0,,0,
STOP_17662,,Calzada Tasqueña - Amacuzac,,19.338965024861107,-99.12844777107239,,,0,,0,
STOP_17666,,Avenida Popocatépetl - Uxmal,,19.36375552409094,-99.16055917739868,,,0,,0,
STOP_17667,,Avenida Popocatépetl - Bruno Traven,,19.362176494804878,-99.15701866149902,,,0,,0,
STOP_17668,,Avenida Popocatépetl - División Del Norte,,19.361741246864316,-99.15450811386107,,,0,,0,
STOP_17670,,Avenida Popocatépetl - Eje Central Lázaro Cárdenas,,19.36129587567591,-99.15163278579712,,,0,,0,
STOP_17672,,Avenida Popocatépetl - Canarias,,19.360810014810216,-99.14834976196289,,,0,,0,
STOP_17673,,Avenida Popocatépetl - Alhambra,,19.36031403034987,-99.14517402648926,,,0,,0,
STOP_17674,,Calzada Tasqueña - Parque Culhuacanes,,19.33804378632845,-99.12540078163146,,,0,,0,
STOP_17675,,Avenida Azcapotzalco - Heliópolis,,19.469465017980955,-99.18729543685913,,,0,,0,
STOP_17677,,Calzada Ermita Iztapalapa - Juan Palacios,,19.359666211639762,-99.1411828994751,,,0,,0,
STOP_17678,,Calzada Ermita Iztapalapa - Plutarco Elías Calles,,19.359564989733833,-99.13965940475464,,,0,,0,
STOP_17679,,Prolongación Vasco De Quiroga - Saks Fifth Avenue,,19.363148206944608,-99.27298665046692,,,0,,0,
STOP_17680,,Calzada Tasqueña - H. Escuela Naval Militar,,19.337659091776228,-99.12246108055115,,,0,,0,
STOP_17681,,Calzada Tasqueña - Ejido,,19.339076383012895,-99.11621689796448,,,0,,0,
STOP_17683,,Avenida Azcapotzalco - Lerdo de Tejada,,19.479559826047986,-99.18673753738402,,,0,,0,
